20171009,565,0,659,639,639
20171808,؟,؟,910,951,951
20171727,؟,؟,904,956,956
20171735,؟,؟,909,949,949
20171827,؟,؟,893,959,959
20171820,؟,؟,900,949,949
20171866,؟,؟,897,950,950
20170955,492,0,668,686,686
20171725,؟,؟,890,949,949
20170018,501,543,0,795,795
20171807,؟,؟,895,943,943
20170525,550,589,0,698,698
20140049,؟,؟,904,932,932
20170356,529,538,763,0,0
20171742,؟,؟,901,928,928
20171709,؟,؟,884,943,943
20171833,؟,؟,898,927,927
20171701,؟,؟,882,940,940
20171741,؟,؟,892,930,930
20171724,؟,؟,901,921,921
20171832,؟,؟,892,927,927
20151132,506,0,617,696,696
20170511,489,0,644,685,685
20171803,؟,؟,877,937,937
20171824,؟,؟,889,923,923
20171713,؟,؟,890,919,919
20160538,,0,881,927,927
20160100,؟,؟,878,929,929
20171855,؟,؟,869,935,935
20171853,؟,؟,881,923,923
20161108,499,0 (محجوب),633,668,668
20171811,؟,؟,878,919,919
20171712,؟,؟,902,892,892
20171722,؟,؟,855,937,937
20171838,؟,؟,868,923,923
20171721,؟,؟,875,916,916
20171851,؟,؟,873,917,917
20171730,؟,؟,872,917,917
20171716,؟,؟,862,926,926
20170369,492,525,0,768,768
20171865,؟,؟,863,920,920
20171841,؟,؟,870,912,912
20171830,؟,؟,882,898,898
20171806,؟,؟,886,893,893
20171813,؟,؟,862,915,915
20171700,؟,؟,868,909,909
20170473,506,571,696,?,0
20171733,؟,؟,850,922,922
20170936,502,527,0,740,740
20171829,؟,؟,864,904,904
20171801,؟,؟,891,877,877
20171817,؟,؟,853,914,914
20160294,؟,؟,841,924,924
20171720,؟,؟,874,891,891
20160554,؟,؟,888,877,877
20171849,؟,؟,868,895,895
20171848,؟,؟,845,917,917
20171726,؟,؟,866,894,894
20171870,؟,؟,863,895,895
20171737,؟,؟,866,892,892
20171814,؟,؟,846,911,911
20171714,؟,؟,879,878,878
20171738,؟,؟,871,884,884
20171802,؟,؟,851,899,899
20171881,؟,؟,860,890,890
20171147,517,535,0,698,698
20160321,؟,؟,862,885,885
20171879,؟,؟,840,906,906
20171836,؟,؟,841,904,904
20171850,؟,؟,847,894,894
20171800,؟,؟,862,877,877
20171877,؟,؟,859,879,879
20171815,؟,؟,848,888,888
20171734,؟,؟,865,868,868
20171846,؟,؟,836,896,896
20171719,؟,؟,851,880,880
20171868,؟,؟,835,895,895
20171845,؟,؟,858,872,872
20160828,؟,؟,809,919,919
20171707,؟,؟,850,876,876
20160027,؟,؟,825,894,894
20171858,؟,؟,810,908,908
20171856,؟,؟,821,894,894
20171818,؟,؟,832,883,883
20171876,؟,؟,833,882,882
20171839,؟,؟,828,886,886
20171743,؟,؟,838,875,875
20171711,؟,؟,844,869,869
20171831,؟,؟,821,891,891
20171732,؟,؟,833,874,874
20171871,؟,؟,861,841,841
20171875,؟,؟,838,863,863
20171705,؟,؟,809,891,891
20171842,؟,؟,831,869,869
20121294,؟,؟,869,831,831
20171819,؟,؟,852,838,838
20171852,؟,؟,855,833,833
20140159,؟,؟,891,790,790
20171847,؟,؟,801,878,878
20171857,؟,؟,801,870,870
20140121,؟,؟,847,823,823
20171854,؟,؟,815,853,853
20171706,؟,؟,807,860,860
20171702,؟,؟,798,865,865
20171869,؟,؟,795,861,861
20150087,؟,؟,769,884,884
20171826,؟,؟,816,837,837
20171864,؟,؟,808,843,843
20171837,؟,؟,807,841,841
20171744,؟,؟,813,834,834
20160105,؟,؟,813,834,834
20162103,؟,؟,778,865,865
20160083,؟,؟,773,869,869
20161122,513,540,589,0,0
20171187,705,0 (محجوب),0 (محجوب),932,932
20171862,؟,؟,780,857,857
20171872,؟,؟,840,797,797
20160219,؟,؟,782,841,841
20171809,؟,؟,800,821,821
20171844,؟,؟,783,827,827
20161013,,0,787,814,814
20171739,؟,؟,824,776,776
20150922,؟,؟,763,832,832
20160953,؟,؟,759,832,832
20171718,؟,؟,806,785,785
20171861,؟,؟,752,835,835
20171843,؟,؟,785,797,797
20140130,؟,؟,746,834,834
20150939,؟,؟,722,856,856
20171708,؟,؟,756,817,817
20170387,627,0,0,945,945
20170856,764,807,0 (محجوب),?,0
20171163,0 (محجوب),774,0,796,796
20171873,؟,؟,723,845,845
20160529,؟,؟,778,786,786
20151089,؟,؟,740,818,818
20150912,؟,؟,744,814,814
20141412,؟,؟,744,814,814
20171029,746,807,0,removed,0
20171874,؟,؟,740,810,810
20171704,؟,؟,775,771,771
201353,؟,؟,752,790,790
20160972,,0,760,782,782
20171749,؟,؟,773,765,765
20160973,,0,714,821,821
20171159,0 (محجوب),0 (محجوب),764,767,767
20171859,؟,؟,817,711,711
20161177,؟,؟,752,774,774
20150296,؟,؟,736,787,787
20171746,؟,؟,734,786,786
20160094,,0,735,783,783
20160767,؟,؟,719,797,797
20150265,؟,؟,727,786,786
20170670,707,806,0,0,0
20150244,؟,؟,753,758,758
20171161,0 (محجوب),729,780,0,0
20140953,,0,713,784,784
20171835,؟,؟,749,747,747
20151002,؟,؟,752,740,740
20170978,644,0,0 (محجوب),844,844
2010331,؟,؟,696,786,786
20160452,؟,؟,736,743,743
20160975,؟,؟,691,784,784
20151085,؟,؟,706,769,769
20160205,؟,؟,734,740,740
20151071,؟,؟,747,727,727
20160017,,0,738,735,735
20130997,؟,؟,783,688,688
20162091,؟,؟,715,752,752
20160809,؟,؟,655,809,809
20160421,؟,؟,713,745,745
20171703,؟,؟,693,759,759
20150982,؟,؟,722,723,723
20170393,710,734,0 (محجوب),removed,0
20160795,,585,855,0,0
20170392,681,0,0 (محجوب),757,757
20171155,689,748,,removed,0
2013788,؟,؟,728,708,708
20151017,؟,؟,684,742,742
20160997,؟,؟,628,796,796
20171224,593,0,829,removed,0
20171860,؟,؟,637,785,785
20150969,؟,؟,679,739,739
20171185,566,0,0,851,851
20131247,؟,؟,707,709,709
20161070,؟,؟,668,741,741
20160866,؟,؟,654,742,742
20140637,؟,؟,665,730,730
20160742,؟,؟,656,738,738
20150105,؟,؟,657,735,735
20160168,؟,؟,665,722,722
20160090,؟,؟,750,637,637
20170597,666,720,0,removed,0
20160670,؟,؟,713,667,667
20160649,511,0,0,867,867
20141008,؟,؟,650,723,723
20172115,502,0,0,866,866
20151108,؟,؟,680,688,688
20160727,,0,708,655,655
20171010,689,669,,?,0
20161180,؟,؟,688,667,667
20151016,؟,؟,718,637,637
20161086,؟,؟,642,712,712
20150797,؟,؟,679,671,671
20171222,500,0,0,849,849
20160361,؟,؟,662,687,687
20170142,703,645,0,removed,0
20171156,627,0,719,0,0
20170109,632,708,0,0,0
20171882,؟,؟,657,682,682
20170688,616,721,0,0,0
20171186,526,0,807,removed,0
20151028,؟,؟,642,691,691
20150391,؟,؟,643,681,681
20170730,628,694,,?,0
20151120,؟,؟,657,665,665
20170983,543,0 (محجوب),,772,772
20170966,487,0,0,826,826
20162004,؟,؟,633,678,678
20161000,؟,؟,684,626,626
20162006,؟,؟,618,689,689
20171014,489,0,812,?,0
20150993,؟,؟,656,642,642
20170364,511,0,,783,783
20170421,517,0,,775,775
20170991,502,0,,781,781
20171153,560,0,720,?,0
20140743,؟,؟,622,657,657
20172057,672,607,0,0,0
20160849,,0,626,651,651
20170562,657,0,0,615,615
20170165,661,604,0,removed,0
20161059,511,0,0 (محجوب),742,742
20160380,491,0,0 (محجوب),760,760
20170043,546,0,0,703,703
20150481,؟,؟,646,603,603
20161115,؟,؟,628,614,614
20161175,506,0,0 (محجوب),734,734
20170267,624,576,0,removed,0
20171043,506,0,,690,690
20160906,503,0,672,0,0
20160570,495,0,677,0,0
20160625,508,0,0,657,657
20170214,539,626,0,0,0
20170565,500,0,0,663,663
20170980,511,0 (محجوب),0,649,649
20170813,576,580,0,0,0
20170625,551,602,0,removed,0
20171133,512,0,639,?,0
20172086,505,0,0,644,644
20171175,495,0,651,0,0
20150961,499,0,0,624,624
20170940,510,605,,?,0
20171238,499,0,612,?,0
20160406,518,571,0,0,0
20160908,511,566,0,?,0
20170239,507,542,0,removed,0
20172077,506,543,0,removed,0
20150808,506,539,0,0,0
20172004,494,537,0,0,0
20171828,؟,؟,,958,958
20171825,؟,؟,,921,921
20171810,؟,؟,913,0,0
20160103,؟,؟,0,885,885
20171717,؟,؟,859,?,0
20160207,؟,؟,0,836,836
20160864,؟,؟,0,832,832
20171880,؟,؟,829,?,0
20151123,؟,؟,,828,828
20141361,؟,؟,824,0,0
20150435,؟,؟,,823,823
20140799,؟,؟,0,822,822
20161048,?,?,?,815,815
20121810,؟,؟,813,0,0
20140005,؟,؟,,808,808
20151070,؟,؟,,802,802
20140713,؟,؟,,798,798
20171867,؟,؟,797,?,0
20161003,?,?,?,781,781
2012744,؟,؟,,775,775
20160092,؟,؟,768,0,0
20171229,0 (محجوب),0 (محجوب),767,?,0
20151180,؟,؟,0,760,760
20151149,؟,؟,,760,760
20150911,؟,؟,0,756,756
20171049,752,0 (محجوب),,?,0
20160547,؟,؟,0,741,741
20151078,؟,؟,740,0,0
20170894,738,0,0,removed,0
20160311,؟,؟,0,738,738
20150995,؟,؟,,735,735
20151160,؟,؟,728,0,0
20171885,؟,؟,725,?,0
20150725,؟,؟,,723,723
20170782,719,0,0,removed,0
20152040,؟,؟,0,716,716
20151157,؟,؟,716,0,0
20171042,0 (محجوب),0 (محجوب),708,?,0
20151092,؟,؟,,704,704
20162047,؟,؟,704,0,0
20161066,?,?,?,700,700
20161131,؟,؟,?,699,699
20161058,?,?,?,698,698
20150200,؟,؟,,695,695
20140750,؟,؟,,695,695
20152107,؟,؟,0,693,693
20171823,؟,؟,692,?,0
20150202,؟,؟,0,688,688
20171041,0 (محجوب),0 (محجوب),683,?,0
20171747,؟,؟,0,683,683
20121416,؟,؟,,680,680
20151091,؟,؟,,679,679
20151048,؟,؟,0,676,676
20151178,؟,؟,0,675,675
20150849,؟,؟,,674,674
20150460,؟,؟,,673,673
2011606,؟,؟,672,0,0
20160146,؟,؟,671,removed,0
20171226,662,0 (محجوب),0 (محجوب),?,0
20151133,؟,؟,,660,660
20160284,؟,؟,,656,656
20160096,؟,؟,0,653,653
20141618,؟,؟,,649,649
20151110,؟,؟,0,646,646
20140585,؟,؟,646,0,0
20150991,؟,؟,0,638,638
20170310,637,0,0,0,0
20161186,؟,؟,0,632,632
20161019,؟,؟,0,631,631
2012931,؟,؟,0,630,630
20140694,؟,؟,0,626,626
20170748,625,0,0,removed,0
20170776,624,0,0,removed,0
20160419,؟,؟,0,617,617
20141010,؟,؟,0,616,616
20150359,؟,؟,0,613,613
20170553,605,0,0,removed,0
2013247,؟,؟,0,600,600
20172131,597,0,0,0,0
20171061,594,0 (محجوب),,?,0
20161166,؟,؟,587,0,0
20171017,585,0,0,removed,0
20170173,582,0,0,removed,0
20170407,578,0,0,0,0
20172001,575,0,0,removed,0
20170589,560,0,0,removed,0
20171204,558,0 (محجوب),0,removed,0
20171096,557,0,0,removed,0
20170954,556,0 (محجوب),0,removed,0
20170754,554,0,0,removed,0
20171091,551,0,0,removed,0
20170968,548,0,0,removed,0
20171087,548,0 (محجوب),0 (محجوب),?,0
20170386,546,0,0,removed,0
20172144,543,0,0,removed,0
20170874,540,0,0,removed,0
20170939,535,0,,?,0
20171106,525,0,,removed,0
20170807,521,0,0,removed,0
20172147,521,0,0,removed,0
20170225,518,0,0,removed,0
20171192,518,0,0,removed,0
20171081,518,0,0 (محجوب),?,0
20170512,514,0,0,removed,0
20170630,514,0,0,removed,0
20151069,514,0,0,?,0
20170379,514,0,0,0,0
20172139,512,0,0,removed,0
20170556,512,0,0,0,0
20171188,511,0,0,removed,0
20171201,511,0,0,removed,0
20171071,510,0,0,removed,0
20171113,507,0,0,removed,0
20151072,506,0,0 (محجوب),removed,0
20170975,506,0,0,removed,0
20171054,506,0,0,removed,0
20171082,505,0 (محجوب),0,removed,0
20170934,504,0,0,removed,0
20171238,503,0,0,removed,0
20170350,503,0,,?,0
20170444,502,0,0,removed,0
20170984,502,0 (محجوب),0,?,0
20170537,500,0,0,removed,0
20170481,500,0,0 (محجوب),?,0
20170917,500,0,0,0,0
20171203,499,0,0,removed,0
20171211,499,0,0,removed,0
20161128,499,0,0,0,0
20170286,498,0,0,removed,0
20171073,497,0,0,removed,0
20170772,496,0,0,removed,0
20170962,495,0,,removed,0
20171138,495,0,,?,0
20140094,494,0,,removed,0
20172145,494,0,0,removed,0
20170536,492,0,0,removed,0
20170767,492,0,0,removed,0
20171108,492,0,0,removed,0
20170629,489,0,0,removed,0
20171232,480,0,0,removed,0
201068,؟,؟,0,removed,0
2008465,؟,؟,0,removed,0
2010083,؟,؟,0,removed,0
2010131,؟,؟,,removed,0
2011332,؟,؟,,removed,0
2011359,؟,؟,0,removed,0
2012262,؟,؟,0,removed,0
2012653,؟,؟,,removed,0
2012701,؟,؟,0,removed,0
2012836,؟,؟,,removed,0
2013718,؟,؟,0,removed,0
2013806,؟,؟,0,removed,0
20070703,؟,؟,,removed,0
20081631,؟,؟,,removed,0
20103011,؟,؟,,removed,0
20111103,؟,؟,0,removed,0
20111474,؟,؟,0,removed,0
20121047,؟,؟,,removed,0
20131314,؟,؟,0,removed,0
20131399,؟,؟,,removed,0
20140655,؟,؟,0,removed,0
20140882,؟,؟,0,removed,0
20140906,؟,؟,0,removed,0
20140961,؟,؟,0,removed,0
20140976,؟,؟,0,removed,0
20141247,؟,؟,0,removed,0
20141309,؟,؟,,removed,0
20141316,؟,؟,,removed,0
20150129,؟,؟,,removed,0
20150654,؟,؟,0,removed,0
20150688,؟,؟,0,removed,0
20150980,؟,؟,,removed,0
20151059,؟,؟,,removed,0
20160400,؟,؟,,removed,0
20160620,؟,؟,,removed,0
20160853,؟,؟,,removed,0
20170333,0,0,0,removed,0
20170342,0,0,0,removed,0
20170427,0,0,0,removed,0
20170475,0,0,0,removed,0
20170534,0,0,0,removed,0
20170762,0,0,0,removed,0
20170901,0,0,0,removed,0
20170903,0,0,0,removed,0
20170995,0 (محجوب),0 (محجوب),0,removed,0
20171038,0 (محجوب),0,0,removed,0
20171084,0 (محجوب),0,0,removed,0
20171136,0,0,0,removed,0
20171142,0,0,0,removed,0
20171152,0,0,0,removed,0
20171158,0 (محجوب),0,0,removed,0
20171179,0,0,0,removed,0
20171191,0,0,0,removed,0
20171220,0,0,0,removed,0
20171748,؟,؟,,removed,0
20171804,؟,؟,0,removed,0
20171805,؟,؟,0,removed,0
20171812,؟,؟,0,removed,0
20171816,؟,؟,0,removed,0
20171863,؟,؟,0,removed,0
20171883,؟,؟,0,removed,0
20172090,0,0,0,removed,0
20172127,0,0,0,removed,0
20172128,0,0,0,removed,0
20172132,0,0,0,removed,0
20172141,0,0,0,removed,0
20171887,؟,؟,0,?,0
20171886,؟,؟,0,?,0
20171884,؟,؟,0,?,0
20162097,؟,؟,,?,0
20161078,?,?,?,?,0
20150012,؟,؟,0,?,0
20141473,؟,؟,,?,0
20140442,?,?,?,?,0
20140404,؟,؟,,?,0
20140225,؟,؟,,?,0
20131408,؟,؟,,?,0
2013740,؟,؟,,?,0
20171878,؟,؟,0,0,0
20161077,؟,؟,0,0,0
20161004,?,?,?,0,0
20160996,؟,؟,0,0,0
20160995,؟,؟,0,0,0
20160830,؟,؟,0,0,0
20160582,؟,؟,,0,0
20160068,؟,؟,0,0,0
20160029,؟,؟,0,0,0
20151141,؟,؟,,0,0
20151109,؟,؟,0,0,0
20151105,؟,؟,0,0,0
20150999,؟,؟,0,0,0
20150367,؟,؟,0,0,0
20142013,؟,؟,0,0,0
20141854,؟,؟,0,0,0
20140886,؟,؟,0,0,0
20140051,؟,؟,0,0,0
20131359,؟,؟,0,0,0
20131101,؟,؟,0,0,0
20121444,؟,؟,,0,0
20121340,؟,؟,,0,0
20121159,?,?,?,0,0
20121106,?,?,?,0,0
20121103,؟,؟,0,0,0
20111335,؟,؟,0,0,0
20110010,؟,؟,0,0,0
20051466,?,?,?,0,0
2013914,؟,؟,0,0,0
2013721,؟,؟,0,0,0
2013702,؟,؟,0,0,0
2013448,؟,؟,,0,0
2013305,؟,؟,0,0,0
2013205,؟,؟,0,0,0
2013183,؟,؟,0,0,0
2011881,؟,؟,0,0,0
2010377,?,?,?,0,0
2007726,؟,؟,,0,0
201389,؟,؟,0,0,0
201341,؟,؟,0,0,0
20160026,؟,؟,0,0,0
